timestamp,title,price,original_price,shipping,item_url,discount_percentage
2025-10-31 17:09:05,"Lenovo Legion Go Handheld 8.8"" WQXGA AMD Ryzen Z1 Extreme 16GB 512GB SSD W11H",519.99,699.99,Shipping info unavailable,https://www.ebay.com/itm/197477612001?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401,25.71
2025-10-31 17:09:05,Pokemon Shining Pearl - Nintendo Switch,39.99,59.99,Shipping info unavailable,https://www.ebay.com/itm/406288206525?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401,33.34
2025-10-31 17:09:05,Fitness Boxing 3: Your Personal Trainer - Nintendo Switch Physical Brand New,28.75,60.0,Shipping info unavailable,https://www.ebay.com/itm/277463727481?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006401,52.08
2025-10-31 17:09:06,Apple iPad Pro 13-inch 7th gen M4 Chip 512GB WiFi - Black or Silver - Good,919.86,1699.85,Shipping info unavailable,https://www.ebay.com/itm/187028223989?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,45.89
2025-10-31 17:09:06,"Apple iPad Pro 13"" 7th Gen M4 Chip, 512GB, Wi-Fi - Space Black - 1 YEAR WARRANTY",956.66,1699.0,Shipping info unavailable,https://www.ebay.com/itm/176904821354?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,43.69
2025-10-31 17:09:06,"Apple iPad Pro 13"" 7th Gen M4 Chip, 512GB, Wi-Fi - Silver - 1 YEAR WARRANTY",956.66,1699.0,Shipping info unavailable,https://www.ebay.com/itm/176904836915?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,43.69
2025-10-31 17:09:06,"Apple iPad Pro 13"" 7th Gen M4 Chip, 512GB, Wi-Fi - VERY GOOD - 1 YEAR WARRANTY",956.66,1439.85,Shipping info unavailable,https://www.ebay.com/itm/205340807020?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006415,33.56
2025-10-31 17:09:06,Apple AirPods Pro 2nd Generation Gen 2 2023 A2968 with Magsafe USB-C Charging,142.95,249.95,Shipping info unavailable,https://www.ebay.com/itm/285636515887?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,42.81
2025-10-31 17:09:06,Samsung Galaxy Buds FE True Wireless Bluetooth Earbuds Graphite - Excellent,40.05,90.0,Shipping info unavailable,https://www.ebay.com/itm/285820041847?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,55.5
2025-10-31 17:09:06,Samsung Galaxy Buds2 R177 - Excellent,46.99,149.99,Shipping info unavailable,https://www.ebay.com/itm/255453184781?_trkparms=5373%3A5000006400%7C5374%3ATech%7C5079%3A5000006419,68.67
